"","ohi_rgn","species","prop","rgn_typ","rgn_nam","stockid","tsn","commonname","areaid","stocklong.x","region","inmyersdb","myersstockid","OHI_name","FAO","check","assessid","stocklong.y","tsid","tsyear","tsvalue"
"6119",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1992,7.3
"6120",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1993,7.79
"6121",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1994,6.87
"6122",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1995,9.82
"6123",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1996,10.5
"6124",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1997,9.27
"6125",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1998,8.01
"6126",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1999,6.9
"6127",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2000,6.15
"6128",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2001,5.49
"6129",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2002,4.87
"6130",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2003,4
"6131",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2004,3
"6132",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2005,4.15
"6133",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2006,6.71
"6134",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2007,8.95
"6135",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2008,10.7
"6136",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2009,8.22
"6137",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2010,5.79
"6138",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1990,6.48
"6139",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1991,6.39
"6140",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1992,7.3
"6141",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1993,7.79
"6142",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1994,6.87
"6143",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1995,9.82
"6144",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1996,10.5
"6145",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1997,9.27
"6146",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1998,8.01
"6147",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1999,6.9
"6148",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2000,6.15
"6149",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2001,5.49
"6150",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2002,4.87
"6151",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2003,4
"6152",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2004,3
"6153",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2005,4.15
"6154",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2006,6.71
"6155",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2007,8.95
"6156",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2008,10.7
"6157",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2009,8.22
"6158",196,"Sardinella aurita",0.00987166831194472,"eez","Nigeria","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Nigeria",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2010,5.79
"6159",197,"Sardinella aurita",0.0023033892727871,"eez","Cameroon","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Cameroon",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1990,6.48
"6160",197,"Sardinella aurita",0.0023033892727871,"eez","Cameroon","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Cameroon",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1991,6.39
"6161",197,"Sardinella aurita",0.0023033892727871,"eez","Cameroon","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Cameroon",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1992,7.3
"6162",197,"Sardinella aurita",0.0023033892727871,"eez","Cameroon","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Cameroon",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1993,7.79
"6163",197,"Sardinella aurita",0.0023033892727871,"eez","Cameroon","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Cameroon",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1994,6.87
"6164",197,"Sardinella aurita",0.0023033892727871,"eez","Cameroon","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Cameroon",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1995,9.82
"6165",197,"Sardinella aurita",0.0023033892727871,"eez","Cameroon","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Cameroon",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1996,10.5
"6166",197,"Sardinella aurita",0.0023033892727871,"eez","Cameroon","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Cameroon",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1997,9.27
"6167",197,"Sardinella aurita",0.0023033892727871,"eez","Cameroon","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Cameroon",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1998,8.01
"6168",197,"Sardinella aurita",0.0023033892727871,"eez","Cameroon","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Cameroon",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1999,6.9
"6169",197,"Sardinella aurita",0.0023033892727871,"eez","Cameroon","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Cameroon",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2000,6.15
"6170",197,"Sardinella aurita",0.0023033892727871,"eez","Cameroon","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Cameroon",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2001,5.49
"6171",197,"Sardinella aurita",0.0023033892727871,"eez","Cameroon","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Cameroon",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2002,4.87
"6172",197,"Sardinella aurita",0.0023033892727871,"eez","Cameroon","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Cameroon",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2003,4
"6173",197,"Sardinella aurita",0.0023033892727871,"eez","Cameroon","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Cameroon",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2004,3
"6174",197,"Sardinella aurita",0.0023033892727871,"eez","Cameroon","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Cameroon",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2005,4.15
"6175",197,"Sardinella aurita",0.0023033892727871,"eez","Cameroon","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Cameroon",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2006,6.71
"6176",197,"Sardinella aurita",0.0023033892727871,"eez","Cameroon","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Cameroon",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2007,8.95
"6177",197,"Sardinella aurita",0.0023033892727871,"eez","Cameroon","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Cameroon",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2008,10.7
"6178",197,"Sardinella aurita",0.0023033892727871,"eez","Cameroon","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Cameroon",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2009,8.22
"6179",197,"Sardinella aurita",0.0023033892727871,"eez","Cameroon","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Cameroon",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",2010,5.79
"6180",197,"Sardinella aurita",0.0023033892727871,"eez","Cameroon","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Cameroon",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1990,6.48
"6181",197,"Sardinella aurita",0.0023033892727871,"eez","Cameroon","RSARDINWA",161763,"Round sardinella","multinational-FAO-WA","Round Sardinella West Africa","West Africa",0,NA,"Cameroon",34,"","FAO-SPNWA-RSARDINWA-1990-2010-CHING","Round Sardinella West Africa","BdivBmsytouse-dimensionless",1991,6.39
